DAY_DATE,DIRECTION,SPX_TR,,
10/3/12,FWD,0.0072,,
10/4/12,FWD,0,,
10/5/12,FWD,-0.0035,,
10/8/12,FWD,-0.0099,,
10/9/12,FWD,-0.0061,,
10/10/12,FWD,0.0004,,
10/11/12,FWD,-0.0029,,
10/12/12,FWD,0.0081,,
10/15/12,FWD,0.0103,,
10/16/12,FWD,0.0042,,
10/17/12,FWD,-0.0024,,
10/18/12,FWD,-0.0166,,
10/19/12,FWD,0.0005,,
10/22/12,FWD,-0.0144,,
10/23/12,FWD,-0.0031,,
10/24/12,FWD,0.003,,
10/25/12,FWD,-0.0007,,
10/26/12,FWD,0.0003,,
10/31/12,FWD,0.011,,
11/1/12,FWD,-0.0094,,
11/2/12,FWD,0.0023,,
11/5/12,FWD,0.0079,,
11/6/12,FWD,-0.0228,,
11/7/12,FWD,-0.0122,,
11/8/12,FWD,0.0017,,
11/9/12,FWD,0.0001,,
11/12/12,FWD,-0.0037,,
11/13/12,FWD,-0.0135,,
11/14/12,FWD,-0.0015,,
11/15/12,FWD,0.0049,,
11/16/12,FWD,0.0199,,
11/19/12,FWD,0.0007,,
11/20/12,FWD,0.0023,,
11/21/12,FWD,0.0132,,
11/23/12,FWD,-0.002,,
11/26/12,FWD,-0.0051,,
11/27/12,FWD,0.0082,,
11/28/12,FWD,0.0044,,
11/29/12,FWD,0.0002,,
11/30/12,FWD,-0.0047,,
12/3/12,FWD,-0.0017,,
12/4/12,FWD,0.0019,,
12/5/12,FWD,0.0036,,
12/6/12,FWD,0.003,,
12/7/12,FWD,0.0004,,
12/10/12,FWD,0.0066,,
12/11/12,FWD,0.0007,,
12/12/12,FWD,-0.0061,,
12/13/12,FWD,-0.0041,,
12/14/12,FWD,0.0119,,
12/17/12,FWD,0.0115,,
12/18/12,FWD,-0.0076,,
12/19/12,FWD,0.0057,,
12/20/12,FWD,-0.0093,,
12/21/12,FWD,-0.0023,,
12/24/12,FWD,-0.0048,,
12/26/12,FWD,-0.001,,
12/27/12,FWD,-0.0109,,
12/28/12,FWD,0.0169,,
12/31/12,FWD,0.0256,,
1/2/13,FWD,-0.0021,,
1/3/13,FWD,0.0049,,
1/4/13,FWD,-0.0031,,
1/7/13,FWD,-0.0029,,
1/8/13,FWD,0.0027,,
1/9/13,FWD,0.0076,,
1/10/13,FWD,0.0001,,
1/11/13,FWD,-0.0009,,
1/14/13,FWD,0.0011,,
1/15/13,FWD,0.0003,,
1/16/13,FWD,0.0056,,
1/17/13,FWD,0.0034,,
1/18/13,FWD,0.0045,,
1/22/13,FWD,0.0015,,
1/23/13,FWD,0,,
1/24/13,FWD,0.0054,,
1/25/13,FWD,-0.0018,,
1/28/13,FWD,0.0052,,
1/29/13,FWD,-0.0036,,
1/30/13,FWD,-0.0025,,
1/31/13,FWD,0.0101,,
2/1/13,FWD,-0.0115,,
2/4/13,FWD,0.0105,,
2/5/13,FWD,0.0007,,
2/6/13,FWD,-0.0014,,
2/7/13,FWD,0.0057,,
2/8/13,FWD,-0.0006,,
2/11/13,FWD,0.0016,,
2/12/13,FWD,0.0011,,
2/13/13,FWD,0.0008,,
2/14/13,FWD,-0.001,,
2/15/13,FWD,0.0075,,
2/19/13,FWD,-0.0124,,
2/20/13,FWD,-0.0061,,
2/21/13,FWD,0.0089,,
2/22/13,FWD,-0.0183,,
2/25/13,FWD,0.0063,,
2/26/13,FWD,0.013,,
2/27/13,FWD,-0.0008,,
2/28/13,FWD,0.0023,,
3/1/13,FWD,0.0046,,
3/4/13,FWD,0.0096,,
3/5/13,FWD,0.0014,,
3/6/13,FWD,0.0019,,
3/7/13,FWD,0.0046,,
3/8/13,FWD,0.0033,,
3/11/13,FWD,-0.0024,,
3/12/13,FWD,0.0017,,
3/13/13,FWD,0.0056,,
3/14/13,FWD,-0.0016,,
3/15/13,FWD,-0.0055,,
3/18/13,FWD,-0.0024,,
3/19/13,FWD,0.0067,,
3/20/13,FWD,-0.0083,,
3/21/13,FWD,0.0072,,
3/22/13,FWD,-0.0033,,
3/25/13,FWD,0.0081,,
3/26/13,FWD,-0.0005,,
3/27/13,FWD,0.0041,,
3/28/13,FWD,-0.0044,,
4/1/13,FWD,0.0052,,
4/2/13,FWD,-0.0104,,
4/3/13,FWD,0.0041,,
4/4/13,FWD,-0.0043,,
4/5/13,FWD,0.0066,,
4/8/13,FWD,0.0035,,
4/9/13,FWD,0.0123,,
4/10/13,FWD,0.0036,,
4/11/13,FWD,-0.0028,,
4/12/13,FWD,-0.023,,
4/15/13,FWD,0.0143,,
4/16/13,FWD,-0.0143,,
4/17/13,FWD,-0.0067,,
4/18/13,FWD,0.0089,,
4/19/13,FWD,0.0047,,
4/22/13,FWD,0.0104,,
4/23/13,FWD,0.0001,,
4/24/13,FWD,0.0041,,
4/25/13,FWD,-0.0018,,
4/26/13,FWD,0.0072,,
4/29/13,FWD,0.0025,,
4/30/13,FWD,-0.0093,,
5/1/13,FWD,0.0095,,
5/2/13,FWD,0.0106,,
5/3/13,FWD,0.0019,,
5/6/13,FWD,0.0053,,
5/7/13,FWD,0.0046,,
5/8/13,FWD,-0.0032,,
5/9/13,FWD,0.0043,,
5/10/13,FWD,0.0001,,
5/13/13,FWD,0.0104,,
5/14/13,FWD,0.0054,,
5/15/13,FWD,-0.005,,
5/16/13,FWD,0.0103,,
5/17/13,FWD,-0.0007,,
5/20/13,FWD,0.0017,,
5/21/13,FWD,-0.0082,,
5/22/13,FWD,-0.0028,,
5/23/13,FWD,-0.0005,,
5/24/13,FWD,0.0064,,
5/28/13,FWD,-0.0069,,
5/29/13,FWD,0.0038,,
5/30/13,FWD,-0.0143,,
5/31/13,FWD,0.006,,
6/3/13,FWD,-0.0055,,
6/4/13,FWD,-0.0135,,
6/5/13,FWD,0.0086,,
6/6/13,FWD,0.0128,,
6/7/13,FWD,-0.0003,,
6/10/13,FWD,-0.0101,,
6/11/13,FWD,-0.0081,,
6/12/13,FWD,0.0149,,
6/13/13,FWD,-0.0059,,
6/14/13,FWD,0.0076,,
6/17/13,FWD,0.0078,,
6/18/13,FWD,-0.0138,,
6/19/13,FWD,-0.0249,,
6/20/13,FWD,0.0027,,
6/21/13,FWD,-0.0121,,
6/24/13,FWD,0.0096,,
6/25/13,FWD,0.0098,,
6/26/13,FWD,0.0063,,
6/27/13,FWD,-0.0043,,
6/28/13,FWD,0.0055,,
7/1/13,FWD,-0.0003,,
7/2/13,FWD,0.0008,,
7/3/13,FWD,0.0102,,
7/5/13,FWD,0.0056,,
7/8/13,FWD,0.0072,,
7/9/13,FWD,0.0002,,
7/10/13,FWD,0.0137,,
7/11/13,FWD,0.0031,,
7/12/13,FWD,0.0014,,
7/15/13,FWD,-0.0037,,
7/16/13,FWD,0.0029,,
7/17/13,FWD,0.0051,,
7/18/13,FWD,0.0016,,
7/19/13,FWD,0.0021,,
7/22/13,FWD,-0.0019,,
7/23/13,FWD,-0.0038,,
7/24/13,FWD,0.0026,,
7/25/13,FWD,0.0008,,
7/26/13,FWD,-0.0037,,
7/29/13,FWD,0.0004,,
7/30/13,FWD,0,,
7/31/13,FWD,0.0126,,
8/1/13,FWD,0.0017,,
8/2/13,FWD,-0.0014,,
8/5/13,FWD,-0.0057,,
8/6/13,FWD,-0.0035,,
8/7/13,FWD,0.0041,,
8/8/13,FWD,-0.0034,,
8/9/13,FWD,-0.0011,,
8/12/13,FWD,0.003,,
8/13/13,FWD,-0.005,,
8/14/13,FWD,-0.0141,,
8/15/13,FWD,-0.0033,,
8/16/13,FWD,-0.0058,,
8/19/13,FWD,0.0039,,
8/20/13,FWD,-0.0057,,
8/21/13,FWD,0.0086,,
8/22/13,FWD,0.0041,,
8/23/13,FWD,-0.004,,
8/26/13,FWD,-0.0159,,
8/27/13,FWD,0.0029,,
8/28/13,FWD,0.0021,,
8/29/13,FWD,-0.0031,,
8/30/13,FWD,0.0042,,
9/3/13,FWD,0.0083,,
9/4/13,FWD,0.0012,,
9/5/13,FWD,0.0002,,
9/6/13,FWD,0.0101,,
9/9/13,FWD,0.0074,,
9/10/13,FWD,0.0032,,
9/11/13,FWD,-0.0031,,
9/12/13,FWD,0.0027,,
9/13/13,FWD,0.0057,,
9/16/13,FWD,0.0042,,
9/17/13,FWD,0.0122,,
9/18/13,FWD,-0.0017,,
9/19/13,FWD,-0.0072,,
9/20/13,FWD,-0.0047,,
9/23/13,FWD,-0.0025,,
9/24/13,FWD,-0.0027,,
9/25/13,FWD,0.0037,,
9/26/13,FWD,-0.004,,
9/27/13,FWD,-0.006,,
9/30/13,FWD,0.0081,,
10/1/13,FWD,-0.0005,,
10/2/13,FWD,-0.009,,
10/3/13,FWD,0.0071,,
10/4/13,FWD,-0.0085,,
10/7/13,FWD,-0.012,,
10/8/13,FWD,0.0007,,
10/9/13,FWD,0.022,,
10/10/13,FWD,0.0063,,
10/11/13,FWD,0.0041,,
10/14/13,FWD,-0.0071,,
10/15/13,FWD,0.0139,,
10/16/13,FWD,0.0068,,
10/17/13,FWD,0.0066,,
10/18/13,FWD,0.0001,,
10/21/13,FWD,0.0057,,
10/22/13,FWD,-0.0047,,
10/23/13,FWD,0.0033,,
10/24/13,FWD,0.0044,,
10/25/13,FWD,0.0013,,
10/28/13,FWD,0.0056,,
10/29/13,FWD,-0.0048,,
10/30/13,FWD,-0.0038,,
10/31/13,FWD,0.0029,,
11/1/13,FWD,0.0036,,
11/4/13,FWD,-0.0027,,
11/5/13,FWD,0.0048,,
11/6/13,FWD,-0.013,,
11/7/13,FWD,0.0134,,
11/8/13,FWD,0.0007,,
11/11/13,FWD,-0.0023,,
11/12/13,FWD,0.0084,,
11/13/13,FWD,0.005,,
11/14/13,FWD,0.0042,,
11/15/13,FWD,-0.0036,,
11/18/13,FWD,-0.0019,,
11/19/13,FWD,-0.0036,,
11/20/13,FWD,0.0082,,
11/21/13,FWD,0.0051,,
11/22/13,FWD,-0.0012,,
11/25/13,FWD,0.0003,,
11/26/13,FWD,0.0027,,
11/27/13,FWD,-0.0007,,
11/29/13,FWD,-0.0027,,
12/2/13,FWD,-0.0031,,
12/3/13,FWD,-0.001,,
12/4/13,FWD,-0.0043,,
12/5/13,FWD,0.0113,,
12/6/13,FWD,0.0019,,
12/9/13,FWD,-0.0032,,
12/10/13,FWD,-0.0112,,
12/11/13,FWD,-0.0035,,
12/12/13,FWD,-0.0001,,
12/13/13,FWD,0.0063,,
12/16/13,FWD,-0.0031,,
12/17/13,FWD,0.0167,,
12/18/13,FWD,-0.0004,,
12/19/13,FWD,0.0048,,
12/20/13,FWD,0.0055,,
12/23/13,FWD,0.003,,
12/24/13,FWD,0.0047,,
12/26/13,FWD,-0.0001,,
12/27/13,FWD,-0.0001,,
12/30/13,FWD,0.004,,
12/31/13,FWD,-0.0087,,
1/2/14,FWD,-0.0003,,
1/3/14,FWD,-0.0025,,
1/6/14,FWD,0.0061,,
1/7/14,FWD,0.0001,,
1/8/14,FWD,0.0003,,
1/9/14,FWD,0.0023,,
1/10/14,FWD,-0.0125,,
1/13/14,FWD,0.0108,,
1/14/14,FWD,0.0052,,
1/15/14,FWD,-0.0013,,
1/16/14,FWD,-0.0039,,
1/17/14,FWD,0.0028,,
1/21/14,FWD,0.0007,,
1/22/14,FWD,-0.0089,,
1/23/14,FWD,-0.0209,,
1/24/14,FWD,-0.0048,,
1/27/14,FWD,0.0061,,
1/28/14,FWD,-0.0101,,
1/29/14,FWD,0.0113,,
1/30/14,FWD,-0.0065,,
1/31/14,FWD,-0.0228,,
2/3/14,FWD,0.0077,,
2/4/14,FWD,-0.0017,,
2/5/14,FWD,0.013,,
2/6/14,FWD,0.0133,,
2/7/14,FWD,0.0016,,
2/10/14,FWD,0.0111,,
2/11/14,FWD,0.0002,,
2/12/14,FWD,0.0059,,
2/13/14,FWD,0.0049,,
2/14/14,FWD,0.0013,,
2/18/14,FWD,-0.0065,,
2/19/14,FWD,0.0062,,
2/20/14,FWD,-0.0018,,
2/21/14,FWD,0.0062,,
2/24/14,FWD,-0.0013,,
2/25/14,FWD,0.0002,,
2/26/14,FWD,0.0051,,
2/27/14,FWD,0.0028,,
2/28/14,FWD,-0.0073,,
3/3/14,FWD,0.0153,,
3/4/14,FWD,0.0001,,
3/5/14,FWD,0.0019,,
3/6/14,FWD,0.0006,,
3/7/14,FWD,-0.0004,,
3/10/14,FWD,-0.005,,
3/11/14,FWD,0.0006,,
3/12/14,FWD,-0.0116,,
3/13/14,FWD,-0.0028,,
3/14/14,FWD,0.0096,,
3/17/14,FWD,0.0072,,
3/18/14,FWD,-0.0061,,
3/19/14,FWD,0.0061,,
3/20/14,FWD,-0.0029,,
3/21/14,FWD,-0.0049,,
3/24/14,FWD,0.0045,,
3/25/14,FWD,-0.007,,
3/26/14,FWD,-0.0017,,
3/27/14,FWD,0.0047,,
3/28/14,FWD,0.008,,
3/31/14,FWD,0.0071,,
4/1/14,FWD,0.003,,
4/2/14,FWD,-0.0011,,
4/3/14,FWD,-0.0125,,
4/4/14,FWD,-0.0107,,
4/7/14,FWD,0.0041,,
4/8/14,FWD,0.011,,
4/9/14,FWD,-0.0209,,
4/10/14,FWD,-0.0094,,
4/11/14,FWD,0.0082,,
4/14/14,FWD,0.0068,,
4/15/14,FWD,0.0105,,
4/16/14,FWD,0.0014,,
4/17/14,FWD,0.0038,,
4/21/14,FWD,0.0041,,
4/22/14,FWD,-0.0021,,
4/23/14,FWD,0.0017,,
4/24/14,FWD,-0.0081,,
4/25/14,FWD,0.0033,,
4/28/14,FWD,0.0048,,
4/29/14,FWD,0.003,,
4/30/14,FWD,-0.0001,,
5/1/14,FWD,-0.0013,,
5/2/14,FWD,0.0019,,
5/5/14,FWD,-0.009,,
5/6/14,FWD,0.006,,
5/7/14,FWD,-0.0011,,
5/8/14,FWD,0.0017,,
5/9/14,FWD,0.0097,,
5/12/14,FWD,0.0007,,
5/13/14,FWD,-0.0045,,
5/14/14,FWD,-0.0092,,
5/15/14,FWD,0.0038,,
5/16/14,FWD,0.0039,,
5/19/14,FWD,-0.0065,,
5/20/14,FWD,0.0083,,
5/21/14,FWD,0.0025,,
5/22/14,FWD,0.0043,,
5/23/14,FWD,0.006,,
5/27/14,FWD,-0.001,,
5/28/14,FWD,0.0055,,
5/29/14,FWD,0.0019,,
5/30/14,FWD,0.0008,,
6/2/14,FWD,-0.0003,,
6/3/14,FWD,0.0021,,
6/4/14,FWD,0.0066,,
6/5/14,FWD,0.0048,,
6/6/14,FWD,0.001,,
6/9/14,FWD,-0.0002,,
6/10/14,FWD,-0.0034,,
6/11/14,FWD,-0.0068,,
6/12/14,FWD,0.0031,,
6/13/14,FWD,0.0008,,
6/16/14,FWD,0.0022,,
6/17/14,FWD,0.0077,,
6/18/14,FWD,0.0014,,
6/19/14,FWD,0.0017,,
6/20/14,FWD,-0.0001,,
6/23/14,FWD,-0.0063,,
6/24/14,FWD,0.0049,,
6/25/14,FWD,-0.001,,
6/26/14,FWD,0.002,,
6/27/14,FWD,-0.0003,,
6/30/14,FWD,0.0069,,
7/1/14,FWD,0.0007,,
7/2/14,FWD,0.0055,,
7/3/14,FWD,-0.0039,,
7/7/14,FWD,-0.0068,,
7/8/14,FWD,0.0047,,
7/9/14,FWD,-0.0041,,
7/10/14,FWD,0.0016,,
7/11/14,FWD,0.0048,,
7/14/14,FWD,-0.0019,,
7/15/14,FWD,0.0043,,
7/16/14,FWD,-0.0117,,
7/17/14,FWD,0.0103,,
7/18/14,FWD,-0.0023,,
7/21/14,FWD,0.005,,
7/22/14,FWD,0.0018,,
7/23/14,FWD,0.0005,,
7/24/14,FWD,-0.0048,,
7/25/14,FWD,0.0003,,
7/28/14,FWD,-0.0045,,
7/29/14,FWD,0.0002,,
7/30/14,FWD,-0.0199,,
7/31/14,FWD,-0.0029,,
8/1/14,FWD,0.0072,,
8/4/14,FWD,-0.0096,,
8/5/14,FWD,0.0003,,
8/6/14,FWD,-0.0053,,
8/7/14,FWD,0.0116,,
8/8/14,FWD,0.0029,,
8/11/14,FWD,-0.0016,,
8/12/14,FWD,0.007,,
8/13/14,FWD,0.0044,,
8/14/14,FWD,0.0001,,
8/15/14,FWD,0.0086,,
8/18/14,FWD,0.0052,,
8/19/14,FWD,0.0025,,
8/20/14,FWD,0.003,,
8/21/14,FWD,-0.0019,,
8/22/14,FWD,0.0048,,
8/25/14,FWD,0.0011,,
8/26/14,FWD,0.0003,,
8/27/14,FWD,-0.0016,,
8/28/14,FWD,0.0034,,
8/29/14,FWD,-0.0005,,
9/2/14,FWD,-0.0006,,
9/3/14,FWD,-0.0015,,
9/4/14,FWD,0.0051,,
9/5/14,FWD,-0.0029,,
9/8/14,FWD,-0.0065,,
9/9/14,FWD,0.0037,,
9/10/14,FWD,0.0012,,
9/11/14,FWD,-0.0059,,
9/12/14,FWD,-0.0007,,
9/15/14,FWD,0.0075,,
9/16/14,FWD,0.0013,,
9/17/14,FWD,0.005,,
9/18/14,FWD,-0.0005,,
9/19/14,FWD,-0.008,,
9/22/14,FWD,-0.0057,,
9/23/14,FWD,0.0079,,
9/24/14,FWD,-0.0162,,
9/25/14,FWD,0.0088,,
9/26/14,FWD,-0.0025,,
9/29/14,FWD,-0.0027,,
9/30/14,FWD,-0.0132,,
10/1/14,FWD,0.0001,,
10/2/14,FWD,0.0112,,
10/3/14,FWD,-0.0015,,
10/6/14,FWD,-0.0151,,
10/7/14,FWD,0.0178,,
10/8/14,FWD,-0.0206,,
10/9/14,FWD,-0.0114,,
10/10/14,FWD,-0.0165,,
10/13/14,FWD,0.0016,,
10/14/14,FWD,-0.008,,
10/15/14,FWD,0.0002,,
10/16/14,FWD,0.0129,,
10/17/14,FWD,0.0092,,
10/20/14,FWD,0.0196,,
10/21/14,FWD,-0.0072,,
10/22/14,FWD,0.0123,,
10/23/14,FWD,0.0071,,
10/24/14,FWD,-0.0015,,
10/27/14,FWD,0.0119,,
10/28/14,FWD,-0.0013,,
10/29/14,FWD,0.0063,,
10/30/14,FWD,0.0117,,
10/31/14,FWD,-0.0001,,
11/3/14,FWD,-0.0028,,
11/4/14,FWD,0.0061,,
11/5/14,FWD,0.0041,,
11/6/14,FWD,0.0005,,
11/7/14,FWD,0.0032,,
11/10/14,FWD,0.0007,,
11/11/14,FWD,-0.0004,,
11/12/14,FWD,0.0006,,
11/13/14,FWD,0.0004,,
11/14/14,FWD,0.0008,,
11/17/14,FWD,0.0053,,
11/18/14,FWD,-0.0014,,
11/19/14,FWD,0.002,,
11/20/14,FWD,0.0054,,
11/21/14,FWD,0.0029,,
11/24/14,FWD,-0.001,,
11/25/14,FWD,0.003,,
11/26/14,FWD,-0.0025,,
11/28/14,FWD,-0.0068,,
12/1/14,FWD,0.0064,,
12/2/14,FWD,0.004,,
12/3/14,FWD,-0.0011,,
12/4/14,FWD,0.0017,,
12/5/14,FWD,-0.0071,,
12/8/14,FWD,-0.0002,,
12/9/14,FWD,-0.0163,,
12/10/14,FWD,0.0048,,
12/11/14,FWD,-0.0162,,
12/12/14,FWD,-0.0063,,
12/15/14,FWD,-0.0085,,
12/16/14,FWD,0.0204,,
12/17/14,FWD,0.0242,,
12/18/14,FWD,0.0046,,
12/19/14,FWD,0.004,,
12/22/14,FWD,0.0018,,
12/23/14,FWD,-0.0001,,
12/24/14,FWD,0.0033,,
12/26/14,FWD,0.001,,
12/29/14,FWD,-0.0048,,
12/30/14,FWD,-0.0103,,
12/31/14,FWD,-0.0002,,
1/2/15,FWD,-0.0182,,
1/5/15,FWD,-0.0089,,
1/6/15,FWD,0.0119,,
1/7/15,FWD,0.0179,,
1/8/15,FWD,-0.0084,,
1/9/15,FWD,-0.0081,,
1/12/15,FWD,-0.0025,,
1/13/15,FWD,-0.0058,,
1/14/15,FWD,-0.0092,,
1/15/15,FWD,0.0134,,
1/16/15,FWD,0.0016,,
1/20/15,FWD,0.0049,,
1/21/15,FWD,0.0153,,
1/22/15,FWD,-0.0055,,
1/23/15,FWD,0.0026,,
1/26/15,FWD,-0.0134,,
1/27/15,FWD,-0.0134,,
1/28/15,FWD,0.0096,,
1/29/15,FWD,-0.013,,
1/30/15,FWD,0.013,,
2/2/15,FWD,0.0145,,
2/3/15,FWD,-0.0039,,
2/4/15,FWD,0.0105,,
2/5/15,FWD,-0.0031,,
2/6/15,FWD,-0.0042,,
2/9/15,FWD,0.0107,,
2/10/15,FWD,0.0003,,
2/11/15,FWD,0.0099,,
2/12/15,FWD,0.0042,,
2/13/15,FWD,0.0018,,
2/17/15,FWD,-0.0003,,
2/18/15,FWD,-0.0009,,
2/19/15,FWD,0.0062,,
2/20/15,FWD,-0.0003,,
2/23/15,FWD,0.0028,,
2/24/15,FWD,-0.0006,,
2/25/15,FWD,-0.0013,,
2/26/15,FWD,-0.0029,,
2/27/15,FWD,0.0062,,
3/2/15,FWD,-0.0045,,
3/3/15,FWD,-0.0042,,
3/4/15,FWD,0.0012,,
3/5/15,FWD,-0.014,,
3/6/15,FWD,0.004,,
3/9/15,FWD,-0.0169,,
3/10/15,FWD,-0.0018,,
3/11/15,FWD,0.0129,,
3/12/15,FWD,-0.0061,,
3/13/15,FWD,0.0136,,
3/16/15,FWD,-0.0033,,
3/17/15,FWD,0.0122,,
3/18/15,FWD,-0.0049,,
3/19/15,FWD,0.009,,
3/20/15,FWD,-0.0017,,
3/23/15,FWD,-0.0061,,
3/24/15,FWD,-0.0145,,
3/25/15,FWD,-0.0024,,
3/26/15,FWD,0.0026,,
3/27/15,FWD,0.0123,,
3/30/15,FWD,-0.0087,,
3/31/15,FWD,-0.0038,,
4/1/15,FWD,0.0036,,
4/2/15,FWD,0.0066,,
4/6/15,FWD,-0.002,,
4/7/15,FWD,0.0031,,
4/8/15,FWD,0.0045,,
4/9/15,FWD,0.0052,,
4/10/15,FWD,-0.0045,,
4/13/15,FWD,0.0016,,
4/14/15,FWD,0.0052,,
4/15/15,FWD,-0.0008,,
4/16/15,FWD,-0.0113,,
4/17/15,FWD,0.0093,,
4/20/15,FWD,-0.0015,,
4/21/15,FWD,0.0051,,
4/22/15,FWD,0.0025,,
4/23/15,FWD,0.0023,,
4/24/15,FWD,-0.0041,,
4/27/15,FWD,0.0029,,
4/28/15,FWD,-0.0037,,
4/29/15,FWD,-0.0101,,
4/30/15,FWD,0.0109,,
5/1/15,FWD,0.0029,,
5/4/15,FWD,-0.0117,,
5/5/15,FWD,-0.0041,,
5/6/15,FWD,0.004,,
5/7/15,FWD,0.0135,,
5/8/15,FWD,-0.0049,,
5/11/15,FWD,-0.0029,,
5/12/15,FWD,-0.0001,,
5/13/15,FWD,0.0109,,
5/14/15,FWD,0.0009,,
5/15/15,FWD,0.0031,,
5/18/15,FWD,-0.0004,,
5/19/15,FWD,-0.0008,,
5/20/15,FWD,0.0025,,
5/21/15,FWD,-0.0022,,
5/22/15,FWD,-0.0103,,
5/26/15,FWD,0.0093,,
5/27/15,FWD,-0.0011,,
5/28/15,FWD,-0.0063,,
5/29/15,FWD,0.0022,,
6/1/15,FWD,-0.001,,
6/2/15,FWD,0.0023,,
6/3/15,FWD,-0.0086,,
6/4/15,FWD,-0.0014,,
6/5/15,FWD,-0.0063,,
6/8/15,FWD,0.0004,,
6/9/15,FWD,0.0121,,
6/10/15,FWD,0.002,,
6/11/15,FWD,-0.0069,,
6/12/15,FWD,-0.0046,,
6/15/15,FWD,0.0057,,
6/16/15,FWD,0.002,,
6/17/15,FWD,0.01,,
6/18/15,FWD,-0.0053,,
6/19/15,FWD,0.0061,,
6/22/15,FWD,0.0007,,
6/23/15,FWD,-0.0073,,
6/24/15,FWD,-0.0029,,
6/25/15,FWD,-0.0002,,
6/26/15,FWD,-0.0208,,
6/29/15,FWD,0.0027,,
6/30/15,FWD,0.0072,,
7/1/15,FWD,-0.0003,,
7/2/15,FWD,-0.0038,,
7/6/15,FWD,0.0061,,
7/7/15,FWD,-0.0164,,
7/8/15,FWD,0.0023,,
7/9/15,FWD,0.0123,,
7/10/15,FWD,0.0112,,
7/13/15,FWD,0.0045,,
7/14/15,FWD,-0.0007,,
7/15/15,FWD,0.008,,
7/16/15,FWD,0.0011,,
7/17/15,FWD,0.0008,,
7/20/15,FWD,-0.0042,,
7/21/15,FWD,-0.0023,,
7/22/15,FWD,-0.0056,,
7/23/15,FWD,-0.0107,,
7/24/15,FWD,-0.0058,,
7/27/15,FWD,0.0124,,
7/28/15,FWD,0.0074,,
7/29/15,FWD,0.0001,,
7/30/15,FWD,-0.0023,,
7/31/15,FWD,-0.0028,,
8/3/15,FWD,-0.0022,,
8/4/15,FWD,0.0035,,
8/5/15,FWD,-0.0075,,
8/6/15,FWD,-0.0028,,
8/7/15,FWD,0.0128,,
8/10/15,FWD,-0.0094,,
8/11/15,FWD,0.0012,,
8/12/15,FWD,-0.0011,,
8/13/15,FWD,0.0039,,
8/14/15,FWD,0.0054,,
8/17/15,FWD,-0.0024,,
8/18/15,FWD,-0.0082,,
8/19/15,FWD,-0.0211,,
8/20/15,FWD,-0.0317,,
8/21/15,FWD,-0.0394,,
8/24/15,FWD,-0.0135,,
8/25/15,FWD,0.0391,,
8/26/15,FWD,0.0244,,
8/27/15,FWD,0.0007,,
8/28/15,FWD,-0.0083,,
8/31/15,FWD,-0.0295,,
9/1/15,FWD,0.0185,,
9/2/15,FWD,0.0012,,
9/3/15,FWD,-0.0153,,
9/4/15,FWD,0.0252,,
9/8/15,FWD,-0.0138,,
9/9/15,FWD,0.0054,,
9/10/15,FWD,0.0048,,
9/11/15,FWD,-0.004,,
9/14/15,FWD,0.0128,,
9/15/15,FWD,0.0087,,
9/16/15,FWD,-0.0024,,
9/17/15,FWD,-0.0162,,
9/18/15,FWD,0.0046,,
9/21/15,FWD,-0.0123,,
9/22/15,FWD,-0.002,,
9/23/15,FWD,-0.0034,,
9/24/15,FWD,-0.0005,,
9/25/15,FWD,-0.0254,,
9/28/15,FWD,0.0013,,
9/29/15,FWD,0.0191,,
9/30/15,FWD,0.002,,
10/1/15,FWD,0.0144,,
10/2/15,FWD,0.0183,,
10/5/15,FWD,-0.0036,,
10/6/15,FWD,0.0084,,
10/7/15,FWD,0.0088,,
10/8/15,FWD,0.0008,,
10/9/15,FWD,0.0013,,
10/12/15,FWD,-0.0067,,
10/13/15,FWD,-0.0047,,
10/14/15,FWD,0.0149,,
10/15/15,FWD,0.0046,,
10/16/15,FWD,0.0003,,
10/19/15,FWD,-0.0014,,
10/20/15,FWD,-0.0057,,
10/21/15,FWD,0.0167,,
10/22/15,FWD,0.011,,
10/23/15,FWD,-0.0019,,
10/26/15,FWD,-0.0026,,
10/27/15,FWD,0.0119,,
10/28/15,FWD,-0.0003,,
10/29/15,FWD,-0.0048,,
10/30/15,FWD,0.0119,,
11/2/15,FWD,0.0027,,
11/3/15,FWD,-0.0032,,
11/4/15,FWD,-0.0009,,
11/5/15,FWD,-0.0002,,
11/6/15,FWD,-0.0096,,
11/9/15,FWD,0.0018,,
11/10/15,FWD,-0.0032,,
11/11/15,FWD,-0.0138,,
11/12/15,FWD,-0.0112,,
11/13/15,FWD,0.0151,,
11/16/15,FWD,-0.0011,,
11/17/15,FWD,0.0162,,
11/18/15,FWD,-0.0011,,
11/19/15,FWD,0.004,,
11/20/15,FWD,-0.0012,,
11/23/15,FWD,0.0013,,
11/24/15,FWD,0,,
11/25/15,FWD,0.0008,,
11/27/15,FWD,-0.0046,,
11/30/15,FWD,0.0108,,
12/1/15,FWD,-0.0108,,
12/2/15,FWD,-0.0143,,
12/3/15,FWD,0.0205,,
12/4/15,FWD,-0.0069,,
12/7/15,FWD,-0.0064,,
12/8/15,FWD,-0.0077,,
12/9/15,FWD,0.0024,,
12/10/15,FWD,-0.0193,,
12/11/15,FWD,0.0048,,
12/14/15,FWD,0.0106,,
12/15/15,FWD,0.0146,,
